__version__;_id;_index;_submission_time;_uuid;_validation_status;able_to_observe_toilet;age_of_respondent;area;cant_access_money_for_toilet;cant_afford_toilet;cleaned_toilet;cleanliness_of_neighborhood;cleanliness_of_pan;cleanliness_of_slab;community;community_other;concerns_about_using_ctg_toilet;concerns_about_using_ctg_toilet_specify;container_replaced_freq_ctg;cost_per_month;cost_per_month_endline;cost_per_other;cost_per_use;cost_per_week;ctg_cleanliness;ctg_information_family;ctg_information_friend;ctg_information_neighbour;ctg_information_other;ctg_information_other_specify;ctg_information_salesagent;ctg_information_source;ctg_information_spouse;ctg_issues;ctg_issues_excessive_smell_when_open;ctg_issues_full;ctg_issues_leaking;ctg_issues_none;ctg_issues_smells_when_closed;ctg_recommendation;ctg_recommendation_family;ctg_recommendation_friend;ctg_recommendation_neighbour;ctg_recommendation_none;ctg_recommendation_other;ctg_recommendation_other_specify;customer.available.and.over.18;customer.willing.to.participate;date;dce1;dce10;dce11;dce12;dce13;dce14;dce15;dce16;dce2;dce3;dce4;dce5;dce6;dce7;dce8;dce9;development_priority_of_neighborhood;deviceid;displaytenant;district;door_lockable_inside;door_lockable_outside;electricity_situation;employment_type;ever_unable_to_use_ctg;ever_unable_to_use_ctg_specify;exclusion_from_toilet_usage;exclusion_from_toilet_usage_reason;fear_of_being_removed;female_<_5_years;female_>_1_8_years;female_5_1_8_years;fuel_used_for_cooking;functioning_toilet;functioning_toilet_isctg;handwashing_facility;highest_level_of_education;house_ownership;how_likely_to_recommend_clean_team;howmanyoppositesex;image_of_CTGtoilet;image_of_house;is_ctg_available;knowledge_of_toilet_sharing;landlord_residence;location_of_water_source;main_material_of_floor;main_material_of_roof;main_material_of_wall;male_<_5_years;male_>_1_8_years;male_5_1_8_years;management_of_children_feces;marital_status;mechanical_emptying;number_households_sharing;number_of_households;number_of_rooms;numeber_of_daily_toilet_usage;odour_control_agents_ash;odour_control_agents_baseline;odour_control_agents_chemicals;odour_control_agents_endline;odour_control_agents_other_baseline;odour_control_agents_other_endline;odour_control_agents_other_specify;odour_control_agents_ash;odour_control_baseline;odour_control_endline;pan_material;people_using_ctg;perception_about_neighborhood;pit_lining;pit_lining_other;presence_of_drain;presence_of_paved_road;presence_of_street_lights;primary_solidwaste_collection;random_wtp_1;random_wtp_2;random_wtp_3;rent_paid;safety_of_neighborhood;sanqol_assault;sanqol_assault_young;sanqol_cleanliness;sanqol_cleanliness_young;sanqol_convenience;sanqol_convenience_young;sanqol_cost;sanqol_cost_young;sanqol_disgust;sanqol_disgust_young;sanqol_health;sanqol_health_young;sanqol_privacy;sanqol_privacy_young;sanqol_proud;sanqol_proud_young;sanqol_safety;sanqol_safety_young;sanqol_shame;sanqol_shame_young;sanqol_smell;sanqol_smell_young;satisfaction_avoiding_unpleasant_odour;satisfaction_avoiding_unpleasant_odour_not_in_use;satisfaction_combine_duities_and_using_toilet;satisfaction_manage_menstrual_hygiene;satisfaction_towards_cost_of_latrine_usage;satisfaction_towards_ease_to_access;satisfaction_towards_ease_to_use;satisfaction_towards_privacy_of_toilet_use;satisfaction_towards_toilet_cleanliness;satisfaction_towards_toilet_uncomfortabity;selectrandomperson;sex_mainrespondent;sharing_of_toilet_baseline;sharing_of_toilet_endline;simserial;slab_material;slab_material_other;smell_reduction_system;smell_reduction_system_none;smell_reduction_system_other;smell_reduction_system_other_specify;smell_reduction_system_pipe;smell_reduction_system_simplecover;smell_reduction_system_waterseal;smell_reduction_system_window_or_vent;soap_for_handwashing;source_of_water_for_drinking;source_of_water_for_other_purposes;survey.start.time;time;time_to_access_toilet;time_to_get_water;toilet_door;toilet_location_baseline;toilet_location_ctg;toilet_on_compound_cant_use;toilet_public_usage_baseline;toilet_public_usage_endline;toilet_roof;toilet_scrubbedmopped_frequency;toilet_use_payment_option;toilet_use_payment_option_other;toilet_walls;type_of_toilet;type_of_toilet_001;type_of_toilet_other;type_of_toilet_other_001;urinate_or_defecate_at_night;urinate_or_defecate_at_night_use_ctg;use_non_ctg_toilet;vas1;vas2;vas3;vas4;wait_for_replacement_ctg;water_for_handwashing;why_not_observed;why_not_use_a_toilet;why_not_use_a_toilet_other;why_not_use_household_toilets;why_not_use_household_toilets_other;wtp_carrying;wtp_carrying_10;wtp_carrying_15;wtp_carrying_5;wtp_enclosure;wtp_enclosure_10;wtp_enclosure_15;wtp_enclosure_5;wtp_frequency;wtp_frequency_10;wtp_frequency_15;wtp_frequency_5;years_living_in_current_house;household_size;adults;kids;sanqol_assault_num;sanqol_cleanliness_num;sanqol_convenience_num;sanqol_cost_num;sanqol_disgust_num;sanqol_health_num;sanqol_privacy_num;sanqol_proud_num;sanqol_safety_num;sanqol_shame_num;sanqol_smell_num;satisfaction_towards_privacy_of_toilet_use_num;satisfaction_towards_toilet_cleanliness_num;satisfaction_combine_duities_and_using_toilet_num;sanqol_rawindex;sanqol_rawscore;cost_per_month_public_baseline
1;70773535;81;2019-10-11T09:54:46;8fd8dd0b-b5a1-4a29-ac28-d5d160fd6ec5;NA;Yes;47;NA;NA;NA;Twice a week;Yes;Appears clean;Appears clean;Abrepo;NA;No;NA;2;NA;NA;NA;NA;NA;Appears clean;1;0;0;0;NA;1;Family member Sales agent;0;None applicable;0;0;0;1;0;Neighbour;0;0;1;0;0;NA;Yes;Yes;11.10.2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Road;3.60E+14;NA;Suame Municipal;Yes;Yes;Household meter connection;Self employee/Business;No;NA;No;NA;No;0;2;0;Wood;Yes;Yes;Yes;None;Own;Would recommend;NA;NA;1566052239065.jpg;NA;NA;NA;In own yard/plot;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;3;2;No children <5 years present;Married;Yes;NA;9;2;NA;0;Chemicals;0;Sawdust;NA;0;NA;1;Yes;Yes;Concrete;6;Yes;Concrete bricks and lining;NA;Yes;No;Yes;Stored at household and collected by a private individual;2;1;3;NA;Yes;0;NA;3;NA;3;NA;1;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;4;4;4;3;4;4;4;4;4;4;NA;Female;Yes;No;NA;Concrete;NA;Pipe ventilation;0;0;NA;1;0;0;0;Yes;Piped water, piped into yard/plot;Piped water, piped into yard/plot;2019-10-11T06:57:36.581Z;1;NA;2;Yes;In own compound;Inside the house in a room also used for other purposes;NA;Yes;No;Yes;Once a day;None;NA;Yes;Flush or pour-flush toilet to pit latrine;Flush or pour-flush toilet to pit latrine;NA;NA;Yes;Yes;No;10;3;0;4;0;Yes;NA;NA;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;25;7;7;0;0;0;0;1;0;0;0;0;0;0;0;4;4;4;1;15;NA
1;70773546;82;2019-10-11T09:54:50;af520ace-7eb9-4e24-a895-e5b2f6bac64f;NA;Yes;36;NA;NA;NA;Twice a week;Yes;Appears clean;Appears clean;Abrepo;NA;No;NA;2;NA;NA;NA;NA;NA;Appears clean;0;0;1;0;NA;1;Neighbour Sales agent;0;None applicable;0;0;0;1;0;Friend;0;1;0;0;0;NA;Yes;Yes;11.10.2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Employment;3.60E+14;NA;Suame Municipal;Yes;Yes;Shared meter connection;Self employee/Business;No;NA;No;NA;No;1;1;0;Charcoal;Yes;Yes;Yes;Senior Secondary;Own;Would recommend;NA;NA;1566052845574.jpg;NA;NA;NA;In own yard/plot;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;1;1;None;Married;Yes;NA;9;1;NA;0;Chemicals;0;Sawdust;NA;0;NA;1;Yes;Yes;Concrete;3;Yes;Concrete bricks and lining;NA;Yes;Yes;Yes;Stored at household and collected by a private individual;2;2;2;NA;Yes;0;NA;3;NA;3;NA;1;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;3;4;4;4;4;4;4;4;4;NA;Female;Yes;No;NA;Concrete;NA;Pipe ventilation;0;0;NA;1;0;0;0;Yes;Piped water, piped into yard/plot;Piped water, piped into yard/plot;2019-10-11T07:14:17.540Z;1;NA;2;Yes;In own compound;Inside the house in a room also used for other purposes;NA;Yes;No;Yes;Once a day;None;NA;Yes;Flush or pour-flush toilet to pit latrine;Flush or pour-flush toilet to pit latrine;NA;NA;Yes;Yes;No;9;4;0;4;0;Yes;NA;NA;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;8;4;3;1;0;0;0;1;0;0;0;0;0;0;0;4;4;4;1;15;NA
1;70773525;80;2019-10-11T09:54:43;733fdd4f-2ac9-46fe-92b5-f5858cb373ce;NA;Yes;45;NA;NA;NA;Several times a week;Yes;NA;NA;Abrepo;NA;No;NA;2;NA;NA;NA;NA;NA;Appears clean;0;0;0;0;NA;1;Sales agent;0;None applicable;0;0;0;1;0;Friend;0;1;0;0;0;NA;Yes;Yes;11.10.2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Water supply;3.60E+14;NA;Suame Municipal;Yes;Yes;No connection;Self employee/Business;No;NA;No;NA;No;0;2;1;Wood;Yes;Yes;Yes;Primary (P 1-6);Own;Would recommend;NA;NA;1566056101959.jpg;NA;NA;NA;Elsewhere;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Rudimentary (wook planks/palm/bamboo;0;1;0;No children <5 years present;Widowed/Divorced/Seperated;Yes;NA;0;1;NA;0;NA;0;Sawdust;NA;0;NA;1;Don't Know;Yes;NA;4;No;Don’t Know;NA;No;No;Yes;Kept within the compound and put in a hole/burned or similar;3;3;3;NA;Yes;0;NA;3;NA;3;NA;1;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;4;4;4;4;2;4;4;4;4;4;NA;Female;Yes;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Yes;Piped water, piped to neigbor;Piped water, piped to neigbor;2019-10-11T06:44:58.570Z;1;20;15;Yes;On neighbor's compound;Outside the home, but in an enclosed space;No;Yes;No;No;Several times a week;None;NA;Yes;Flush or pour-flush toilet to pit latrine;NA;NA;NA;Yes;Yes;No;10;6;3;5;0;Yes;NA;NA;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;25;4;4;0;0;0;0;1;0;0;0;0;0;0;0;4;4;4;1;15;NA
1;72974152;129;2019-10-31T23:21:02;d6b1ae6d-01cb-47c1-9f74-731292a97554;NA;No;71;NA;No;No;Several times a week;No;Appears clean;Appears clean;Abrepo;NA;No;NA;2;NA;NA;NA;0.4;NA;NA;0;1;0;0;NA;0;Friend;0;NA;NA;NA;NA;NA;NA;Friend;0;1;0;0;0;NA;Yes;Yes;17.10.2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Solid waste management;3.60E+14;NA;Suame Municipal;NA;NA;Shared meter connection;Retired;No;NA;No;NA;No;0;2;0;Charcoal;Yes;Yes;NA;None;Own;Would recommend;NA;NA;1566047105071.jpg;NA;NA;NA;In own yard/plot;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;1;0;No children <5 years present;Widowed/Divorced/Seperated;Yes;NA;6;1;2;0;Chemicals;1;Sawdust Chemicals;NA;0;NA;1;Yes;Yes;other;3;Yes;NA;NA;Yes;Yes;No;Stored at public place and collected b a company;1;3;3;NA;Yes;0;NA;3;NA;3;NA;0;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;4;3;3;3;4;4;3;3;3;3;NA;Female;Yes;No;8.92E+18;Concrete;NA;Water seal/Flushing toilet Pipe ventilation Window/Vent holes;0;0;NA;1;0;1;1;NA;Piped water, piped into yard/plot;Piped water, piped into yard/plot;2019-10-17T14:02:56.812+01;1;10;0;NA;Elsewhere;Inside the house in a room also used for other purposes;No;Yes;No;NA;Several times a week;Per use;NA;NA;Flush or pour-flush toilet to septic tank;Flush or pour-flush toilet to septic tank;NA;NA;No, I use a bucket at night;Yes;No;8;4;8;4;0;NA;NA;NA;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;22;3;3;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;1;15;72
1;72974315;130;2019-10-31T23:37:15;c40c4aee-f428-40e0-a3b8-da5adc16b285;NA;No;37;NA;NA;NA;Several times a week;Yes;Visible feces;Visible feces;Abrepo;NA;No;NA;2;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;1;Sales agent;0;NA;NA;NA;NA;NA;NA;Friend;0;1;0;0;0;NA;Yes;Yes;17.10.2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Roads, lighting;3.60E+14;NA;Suame Municipal;NA;NA;Shared meter connection;Self employee/Business;No;NA;No;NA;No;1;0;1;Charcoal;Yes;Yes;NA;Pre-primary;Rent;Would recommend;NA;NA;1566051756758.jpg;NA;NA;Yes;In own yard/plot;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;0;1;All;Married;Yes;NA;6;2;NA;0;Chemicals;0;Sawdust;NA;0;NA;1;Yes;Yes;other;5;Yes;NA;NA;Yes;No;No;Stored at public place and collected b a company;2;2;1;100;Yes;0;NA;3;NA;3;NA;0;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;4;3;3;2;4;4;3;2;3;3;NA;Female;No;No;8.92E+18;Concrete;NA;Pipe ventilation Window/Vent holes;0;0;NA;1;0;0;1;NA;Piped water, piped into yard/plot;Piped water, piped into yard/plot;2019-10-17T14:06:14.308+01;1;NA;0;NA;In own compound;Inside the house in a room also used for other purposes;NA;No;No;NA;More than once a day;None;NA;NA;Flush or pour-flush toilet to septic tank;VIP latrine;NA;NA;Yes;Yes;No;10;4;8;4;5;NA;NA;NA;NA;NA;NA;Yes;NA;NA;No;Yes;Yes;NA;NA;Yes;Yes;NA;NA;6;3;2;1;0;0;0;0;0;0;0;0;0;0;0;2;3;3;1;15;NA
1;72975724;131;2019-11-01T01:30:23;98a22c74-8b1a-40da-a576-9df9e7d049f1;NA;Yes;26;NA;NA;NA;Several times a week;Yes;NA;NA;Abrepo;NA;No;NA;2;NA;NA;NA;NA;NA;Appears clean;0;0;0;0;NA;1;Sales agent;0;None applicable;0;0;0;1;0;Friend;0;1;0;0;0;NA;Yes;Yes;17.10.2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Roads;3.60E+14;NA;Suame Municipal;Yes;Yes;Shared meter connection;Self employee/Business;No;NA;No;NA;No;0;1;0;Charcoal;Yes;Yes;No;University;Own;Would recommend;NA;1572571795450.jpg;1566054570221.jpg;NA;NA;NA;Elsewhere;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;1;0;No children <5 years present;Single and never married;Yes;NA;3;1;NA;0;Chemicals;0;Sawdust;NA;0;NA;1;Yes;Yes;NA;3;Yes;NA;NA;Yes;No;No;Stored at public place and collected b a company;3;3;1;NA;Yes;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;3;3;3;3;4;3;3;3;3;NA;Female;Yes;No;8.92E+18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;No;Piped water, piped to public tap/standpipe;Piped water, piped to public tap/standpipe;2019-10-17T14:08:46.351+01;1;10;5;Yes;Elsewhere;Inside the house in a room also used for other purposes;No;No;No;Yes;More than once a day;None;NA;Yes;Flush or pour-flush toilet to septic tank;NA;NA;NA;No, I use a bucket at night;Yes;No;9;4;8;4;1;No;NA;NA;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;10;2;2;0;3;0;0;3;0;0;0;0;0;0;0;3;3;3;1;15;NA
1;72976370;132;2019-11-01T02:02:48;954e66e2-7753-45c3-9986-93c60e21e324;NA;Yes;48;NA;No;No;Several times a week;No;Visible feces;Visible feces;Abrepo;NA;No;NA;2;NA;NA;NA;0.5;NA;Appears dirty;0;0;0;0;NA;1;Sales agent;0;Excessive smell when open;1;0;0;0;0;Friend;0;1;0;0;0;NA;Yes;Yes;17.10.2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Roads,  lighting;3.60E+14;NA;Suame Municipal;Yes;Yes;Household meter connection;Self employee/Business;No;NA;No;NA;No;1;3;1;Charcoal;Yes;Yes;No;None;Own;Would recommend;NA;1572573750034.jpg;1566056924828.jpg;NA;NA;NA;Elsewhere;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);1;2;1;All;Widowed/Divorced/Seperated;Yes;NA;0;2;2;0;Chemicals;0;Sawdust;NA;0;NA;1;Yes;Yes;other;8;Yes;NA;NA;No;No;No;Stored at public place and collected b a company;2;3;1;NA;Yes;0;NA;3;NA;3;NA;0;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;3;3;3;3;3;3;3;3;3;NA;Female;Yes;No;8.92E+18;Concrete;NA;Water seal/Flushing toilet Pipe ventilation Simple cover Window/Vent holes;0;0;NA;1;1;1;1;No;Piped water, piped to public tap/standpipe;Piped water, piped to public tap/standpipe;2019-10-17T14:11:01.012+01;1;9;5;Yes;Elsewhere;Outside the home, but in an enclosed space;No;Yes;No;Yes;More than once a day;Per use;NA;Yes;Flush or pour-flush toilet to septic tank;Flush or pour-flush toilet to septic tank;NA;NA;No, I use a bucket at night;Yes;No;8;4;8;4;0;No;NA;NA;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;12;9;7;2;0;0;0;0;0;0;0;0;0;0;0;3;3;3;1;15;270
1;70229532;48;2019-10-06T06:20:45;52145590-8cb7-48d1-a561-9501ff919717;NA;Yes;32;NA;No;No;Twice a week;Yes;Appears clean;Appears clean;Achiase;NA;No;NA;2;NA;NA;NA;0.3;NA;Appears clean;0;0;0;0;NA;1;Sales agent;0;None applicable;0;0;0;1;0;Neighbour Friend;0;1;1;0;0;NA;Yes;Yes;04.10.2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Street lights;3.60E+14;NA;Kwabre East;Yes;Yes;Shared meter connection;Self employee/Business;No;NA;No;NA;No;0;1;0;Animal dung;Yes;Yes;Yes;Junior Secondary (P 7-9);Rent;Would recommend;NA;NA;1562320215116.jpg;NA;NA;No;Elsewhere;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;1;0;None;Married;Yes;NA;6;1;1;0;NA;0;Sawdust;NA;0;NA;1;Don't Know;Yes;other;2;No;NA;NA;No;No;No;Taken outside the compound to a disposal site by househld members;2;3;1;100;Yes;0;NA;3;NA;3;NA;0;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;4;4;4;4;4;4;4;4;4;4;NA;Female;Yes;No;8.92E+18;Concrete;NA;Water seal/Flushing toilet Pipe ventilation Simple cover Window/Vent holes;0;0;NA;1;1;1;1;Yes;Sachet water;Piped tube well or borehole/pump;2019-10-04T17:48:52.947Z;1;10;15;Yes;Elsewhere;Inside the house in a room also used for other purposes;Yes;Yes;No;Yes;More than once a day;Per use;NA;Yes;Flush or pour-flush toilet to septic tank;Flush or pour-flush toilet to septic tank;NA;NA;Yes;Yes;No;9;5;0;6;0;Yes;NA;NA;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;1;15;18
1;70313254;58;2019-10-07T10:18:26;6d53db33-d23f-4e61-85ac-0ff27d68d248;NA;Yes;37;NA;No;No;Twice a week;Yes;NA;NA;Achiase;NA;No;NA;2;NA;NA;NA;0.5;NA;Appears clean;0;0;0;0;NA;1;Sales agent;0;None applicable;0;0;0;1;0;Family member;1;0;0;0;0;NA;Yes;Yes;04.10.2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Employment;3.60E+14;NA;Asokwa Municipal;Yes;Yes;Household meter connection;Self employee/Business;Yes;Missed pick ups;No;NA;No;0;1;0;LPG;Yes;Yes;Yes;Primary (P 1-6);Own;Would recommend;NA;NA;1562321502209.jpg;NA;NA;NA;In own dwelling;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;1;2;No children <5 years present;Married;Yes;NA;3;1;1;0;NA;0;Sawdust;NA;0;NA;1;Don't Know;Yes;NA;4;Yes;NA;NA;Yes;Yes;No;Kept within the compound and put in a hole/burned or similar;3;1;3;NA;No;3;NA;3;NA;2;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;2;NA;3;4;NA;NA;4;4;4;4;4;4;NA;Male;Yes;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Yes;Sachet water;Piped water, piped into dwellings;2019-10-04T17:11:17.676Z;1;20;0;Yes;Elsewhere;Inside the house in a dedicated room;No;Yes;No;Yes;More than once a day;Per use;NA;Yes;Flush or pour-flush toilet to septic tank;NA;NA;NA;No, I hold it in;Yes;No;8;3;4;4;0;Yes;NA;NA;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;4;4;4;0;3;0;1;3;0;0;0;0;0;0;1;4;4;NA;1;15;60
1;70313256;11;2019-10-07T10:18:27;188c6309-8b4b-406f-bf1d-40a826e829b3;NA;Yes;NA;NA;NA;NA;NA;NA;NA;NA;Achiase;NA;No;NA;NA;NA;NA;NA;NA;NA;Appears clean;NA;NA;NA;NA;NA;NA;NA;NA;None applicable;0;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;Yes;Yes, though at a later date;04.10.2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.60E+14;NA;Kwabre East;Yes;Yes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Yes;NA;NA;NA;NA;NA;1562322475940.jpg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Don't Know;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Don't Know;NA;NA;NA;NA;Don’t Know;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Yes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Yes;NA;NA;2019-10-04T17:25:14.581Z;1;7;NA;Yes;On neighbor's compound;NA;No;No;NA;Yes;Once a day;None;NA;Yes;VIP latrine;NA;NA;NA;Yes;NA;NA;NA;NA;NA;NA;NA;Yes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;70229530;47;2019-10-06T06:20:44;24fb2d79-529d-4180-8917-b78295be7e8a;NA;No;34;NA;No;No;Once a day;Yes;Appears clean;Appears clean;Achiase;NA;No;NA;2;NA;0.5;NA;0.3;NA;NA;0;0;0;0;NA;1;Sales agent;0;NA;NA;NA;NA;NA;NA;Neighbour Friend;0;1;1;0;0;NA;Yes;Yes;04.10.2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Road;3.60E+14;NA;Kwabre East;NA;NA;Household meter connection;Unemployed/housewife;No;NA;No;NA;No;0;1;3;LPG;Yes;Yes;NA;None;Rent;Would recommend;NA;NA;1562328300863.jpg;NA;NA;No;Elsewhere;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);2;1;0;All;Married;Yes;NA;3;1;1;0;Chemicals;0;Sawdust;NA;0;NA;1;Yes;Yes;other;6;No;NA;NA;No;No;Yes;Taken outside the compound to a disposal site by househld members;3;2;2;250;Yes;0;NA;3;NA;3;NA;1;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;4;4;4;NA;3;4;4;4;4;4;NA;Female;Yes;No;8.92E+18;Concrete;NA;Water seal/Flushing toilet Pipe ventilation Simple cover Window/Vent holes;0;0;NA;1;1;1;1;NA;Sachet water;Piped water, piped to public tap/standpipe;2019-10-04T17:11:11.495Z;1;20;10;NA;Elsewhere;Inside the house in a dedicated room;No;Yes;No;NA;Several times a week;Per use;NA;NA;Flush or pour-flush toilet to septic tank;Flush or pour-flush toilet to septic tank;NA;NA;No, I use a bucket at night;Yes;Yes;10;5;2;5;0;NA;CTG Toilet is located in a room  within customer's bedroom;NA;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;1;7;5;2;0;0;0;1;0;0;0;0;0;0;0;4;4;4;1;15;63
